id,objectType,actor,verb,postedTime,generator,provider,link,body,object,favoritesCount,twitter_entities,twitter_filter_level,retweetCount,info,location,inReplyTo
"tag:search.twitter.com,2005:646453692237938689",activity,object,post,2015-09-22T22:39:05.000Z,object,object,http://twitter.com/RadnorRealty/statuses/646453692237938689,VW CEO: 'I am endlessly sorry' brand is tarnished: DETROIT (AP) — Volkswagen AG's smog-test scandal escalated ... http://t.co/0ZguFOZbGh,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646453693756215296",activity,object,post,2015-09-22T22:39:05.000Z,object,object,http://twitter.com/StockTalkTV/statuses/646453693756215296,CNBC Europe: Volkswagen scandal: Everything you need to know http://t.co/czYlVZqUtP,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646453692997103616",activity,object,post,2015-09-22T22:39:05.000Z,object,object,http://twitter.com/WNTonight/statuses/646453692997103616,How Volkswagen fooled regulators around the world: http://t.co/XQ2Ypr8dCR - @David_Kerley http://t.co/16OxTyC6XW,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646453697791156224",activity,object,post,2015-09-22T22:39:06.000Z,object,object,http://twitter.com/GratiSocial/statuses/646453697791156224,#seekingalpha #long Volkswagen: It's Prudent To Scale Into A Long Position:  http://t.co/2cPGv1u0wI http://t.co/j3ZcgctIzR,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646453723355611137",activity,object,post,2015-09-22T22:39:12.000Z,object,object,http://twitter.com/TJ_Figueroa/statuses/646453723355611137,Never been more proud to own a car from the @VW autogroup. #ScrewTheEPA,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646453724404150272",activity,object,post,2015-09-22T22:39:13.000Z,object,object,http://twitter.com/YokelLocal/statuses/646453724404150272,The Wrath of Volkswagen’s Drivers http://t.co/11JntUWDhW #thoushaltnotlie,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646453728019542016",activity,object,post,2015-09-22T22:39:13.000Z,object,object,http://twitter.com/Stiff_Mayana/statuses/646453728019542016,Why Volkswagen's Mess Will Be More Damaging To The Brand Than The Oil Spill Was To BP: Investors are very unha... http://t.co/TGwEEBHMtm,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646453728216657920",activity,object,share,2015-09-22T22:39:13.000Z,object,object,http://twitter.com/smbizohio/statuses/646453728216657920,RT @RockyRiverOhio: Stocks finish lower in the U.S. and Europe due to Volkswagen scandal; health insurance firms defend mega-mergers. http:…,object,0,object,low,1,-,-,-
"tag:search.twitter.com,2005:646453732872425472",activity,object,post,2015-09-22T22:39:15.000Z,object,object,http://twitter.com/thomaserowe/statuses/646453732872425472,I used to like VW...,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646453732679421953",activity,object,post,2015-09-22T22:39:15.000Z,object,object,http://twitter.com/DrillDick97/statuses/646453732679421953,Volkswagen Says 11 Million Cars Worldwide Have Emissions Cheating Software http://t.co/gBIdU2bLd5,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646453729953116160",activity,object,post,2015-09-22T22:39:14.000Z,object,object,http://twitter.com/Stiff_Mayana/statuses/646453729953116160,"Just What Poison Has Volkswagen Been Spewing?: As the scope of Volkswagen’s diesel scandal spreads today, with... http://t.co/QQdeBI4RvH",object,0,object,low,0,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,object,-,-
"tag:search.twitter.com,2005:711384495568498688",activity,object,share,2016-03-20T02:50:55.000Z,object,object,http://twitter.com/3rdrockhome/statuses/711384495568498688,RT @KaliMarcum: Peace &amp; Love VW bus BIRDHOUSE w/Peace symbol and flowers https://t.co/PVPjaMn7WE ButtonMansWife #Yard #Garden #Birdhouse #H…,object,0,object,low,1,-,-,-
"tag:search.twitter.com,2005:711384266911776769",activity,object,post,2016-03-20T02:50:00.000Z,object,object,http://twitter.com/KaliMarcum/statuses/711384266911776769,Peace &amp; Love VW bus BIRDHOUSE w/Peace symbol and flowers https://t.co/PVPjaMn7WE ButtonMansWife #Yard #Garden #Birdhouse #Hippie #eBay,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:711384637382074368",activity,object,post,2016-03-20T02:51:29.000Z,object,object,http://twitter.com/VanagonNews/statuses/711384637382074368,volkswagen camper Needs no work its really complete: Runs great! Clean title. Needs no work its really complet... https://t.co/1sDrMVU4Pf,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:711384528871227392",activity,object,share,2016-03-20T02:51:03.000Z,object,object,http://twitter.com/rkeyserling/statuses/711384528871227392,RT @KaliMarcum: Peace &amp; Love VW bus BIRDHOUSE w/Peace symbol and flowers https://t.co/PVPjaMn7WE ButtonMansWife #Yard #Garden #Birdhouse #H…,object,0,object,low,2,-,-,-
"tag:search.twitter.com,2005:711384542506975233",activity,object,post,2016-03-20T02:51:06.000Z,object,object,http://twitter.com/calmond/statuses/711384542506975233,I just entered a Prize Giveaway! - VW Camper Metal Sign Giveaway! on https://t.co/6WqUzHiRta https://t.co/2gONiO0RnS #win #Fishbowlprizes,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:711384799961686017",activity,object,post,2016-03-20T02:52:07.000Z,object,object,http://twitter.com/BrianMally/statuses/711384799961686017,I saw this on a VW Club page- made me lol https://t.co/ZpAq2yHYx7,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:711385302393171970",activity,object,post,2016-03-20T02:54:07.000Z,object,object,http://twitter.com/Autotestdrivers/statuses/711385302393171970,"Volkswagen hometown in gloom after 'Dieselga...: … just quit as the German carmaker's chief,… https://t.co/X3dPGDLQ9h #Cars  #Autonews #NY",object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:711385994835132416",activity,object,post,2016-03-20T02:56:52.000Z,object,object,http://twitter.com/SEMSEMCARS/statuses/711385994835132416,CARS : https://t.co/v1Mk8QoLPg #Deals #502 New Headlight Driving Head light Headlamp Driver Left Side VW LH Hand V… https://t.co/57eat7f11I,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:711386231377104896",activity,object,share,2016-03-20T02:57:49.000Z,object,object,http://twitter.com/BlueCornerCreas/statuses/711386231377104896,RT @KaliMarcum: Peace &amp; Love VW bus BIRDHOUSE w/Peace symbol and flowers https://t.co/PVPjaMn7WE ButtonMansWife #Yard #Garden #Birdhouse #H…,object,0,object,low,4,-,-,-
"tag:search.twitter.com,2005:711386201807319040",activity,object,share,2016-03-20T02:57:42.000Z,object,object,http://twitter.com/FinditattheBay/statuses/711386201807319040,RT @KaliMarcum: Peace &amp; Love VW bus BIRDHOUSE w/Peace symbol and flowers https://t.co/PVPjaMn7WE ButtonMansWife #Yard #Garden #Birdhouse #H…,object,0,object,low,3,-,-,-
"tag:search.twitter.com,2005:711386048547323904",activity,object,post,2016-03-20T02:57:05.000Z,object,object,http://twitter.com/trackerem/statuses/711386048547323904,@DiCristo13 @Conservative_VW @realDonaldTrump he's moved his investments out of the USA in past 2 yrs. knows something is gonna happen $$$$,object,0,object,low,0,-,-,object
-,-,-,-,-,-,-,-,-,-,-,-,-,-,object,-,-
"tag:search.twitter.com,2005:704979733746855936",activity,object,post,2016-03-02T10:40:41.000Z,object,object,http://twitter.com/GeneralToolnDie/statuses/704979733746855936,VW's T-Cross Breeze concept could remain a convertible in production: Volkswagen gave a glimpse of what its sm... https://t.co/GgBw6lx6RY,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:704979641153495040",activity,object,post,2016-03-02T10:40:18.000Z,object,object,http://twitter.com/MotoRoster/statuses/704979641153495040,"In the market for a slow, diesel, ex-military comm truck? You're in luck! https://t.co/Wo3yIIjDd6 #vw #doka #diesel https://t.co/qbhtDLv4Rn",object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:704979862193360897",activity,object,post,2016-03-02T10:41:11.000Z,object,object,http://twitter.com/Auto_News_Today/statuses/704979862193360897,VW's Seat counts on driving dynamics to boost Ateca sales-VW Group's Seat is touting driving dynamics to give its  https://t.co/gMpHPNqM0U,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:704980399936704512",activity,object,share,2016-03-02T10:43:19.000Z,object,object,http://twitter.com/WarrenShephard/statuses/704980399936704512,"RT @FWMotoring: Bangin' fam. There's a beats audio edition of the VW Up! and Polo coming out.
(we may have added those headphones) https://…",object,0,object,low,1,-,-,-
"tag:search.twitter.com,2005:704980460351258624",activity,object,post,2016-03-02T10:43:34.000Z,object,object,http://twitter.com/LeroysAutoSales/statuses/704980460351258624,"Used 2012 Volkswagen Jetta TDi in Tupper Lake, NY 12986 for sale at Leroy's Auto Sales &amp; Service:  Used Not Sp... https://t.co/KJkN5LBfFT",object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:704980752241455104",activity,object,post,2016-03-02T10:44:43.000Z,object,object,http://twitter.com/RomeoArJohnson/statuses/704980752241455104,@MsKatieSawyer @vw_society Sounds good to me.,object,0,object,low,0,-,-,object
"tag:search.twitter.com,2005:704981520000241664",activity,object,post,2016-03-02T10:47:46.000Z,object,object,http://twitter.com/sdlombardi/statuses/704981520000241664,Can Volkswagen Survive the Scandal? https://t.co/WzurgUhH4y,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:704981801937166336",activity,object,share,2016-03-02T10:48:54.000Z,object,object,http://twitter.com/SusanBrinkhurs1/statuses/704981801937166336,RT @CarAutoDaily: Imagine it with a top: Volkswagen T-Cross Breeze previews breezy pocket CUV... -  https://t.co/9qWE1JwPvD https://t.co/wF…,object,0,object,low,14,-,-,-
"tag:search.twitter.com,2005:704981798716104704",activity,object,share,2016-03-02T10:48:53.000Z,object,object,http://twitter.com/kellett_amy/statuses/704981798716104704,RT @CarAutoDaily: Consider it with a top: Volkswagen T-Cross Breeze previews breezy pocket CUV... -  https://t.co/feVuEKOk3c https://t.co/N…,object,0,object,low,136,-,-,-
"tag:search.twitter.com,2005:704981804600729600",activity,object,share,2016-03-02T10:48:54.000Z,object,object,http://twitter.com/StoughtonTanya/statuses/704981804600729600,RT @CarAutoDaily: Imagine it with a top: Volkswagen T-Cross Breeze previews breezy pocket CUV... -  https://t.co/9qWE1JwPvD https://t.co/wF…,object,0,object,low,15,-,-,-
"tag:search.twitter.com,2005:704981805871587328",activity,object,share,2016-03-02T10:48:55.000Z,object,object,http://twitter.com/SueSimm30312052/statuses/704981805871587328,RT @CarAutoDaily: Imagine it with a top: Volkswagen T-Cross Breeze previews breezy pocket CUV... -  https://t.co/9qWE1JwPvD https://t.co/wF…,object,0,object,low,16,-,-,-
"tag:search.twitter.com,2005:704981805779329024",activity,object,share,2016-03-02T10:48:55.000Z,object,object,http://twitter.com/SueWade62542720/statuses/704981805779329024,RT @CarAutoDaily: Imagine it with a top: Volkswagen T-Cross Breeze previews breezy pocket CUV... -  https://t.co/9qWE1JwPvD https://t.co/wF…,object,0,object,low,16,-,-,-
"tag:search.twitter.com,2005:704981806399881216",activity,object,share,2016-03-02T10:48:55.000Z,object,object,http://twitter.com/KathyRont/statuses/704981806399881216,RT @CarAutoDaily: Consider it with a top: Volkswagen T-Cross Breeze previews breezy pocket CUV... -  https://t.co/feVuEKOk3c https://t.co/N…,object,0,object,low,143,-,-,-
"tag:search.twitter.com,2005:704981805812690945",activity,object,share,2016-03-02T10:48:55.000Z,object,object,http://twitter.com/stoughton_jane/statuses/704981805812690945,RT @CarAutoDaily: Consider it with a top: Volkswagen T-Cross Breeze previews breezy pocket CUV... -  https://t.co/feVuEKOk3c https://t.co/N…,object,0,object,low,142,-,-,-
"tag:search.twitter.com,2005:704981808719503360",activity,object,share,2016-03-02T10:48:55.000Z,object,object,http://twitter.com/StoughtonCarrie/statuses/704981808719503360,RT @CarAutoDaily: Imagine it with a top: Volkswagen T-Cross Breeze previews breezy pocket CUV... -  https://t.co/9qWE1JwPvD https://t.co/wF…,object,0,object,low,20,-,-,-
"tag:search.twitter.com,2005:704981810120429569",activity,object,share,2016-03-02T10:48:56.000Z,object,object,http://twitter.com/JulieHitchcock4/statuses/704981810120429569,RT @CarAutoDaily: Consider it with a top: Volkswagen T-Cross Breeze previews breezy pocket CUV... -  https://t.co/feVuEKOk3c https://t.co/N…,object,0,object,low,148,-,-,-
"tag:search.twitter.com,2005:704981814176124929",activity,object,share,2016-03-02T10:48:57.000Z,object,object,http://twitter.com/SusanDow15/statuses/704981814176124929,RT @CarAutoDaily: Imagine it with a top: Volkswagen T-Cross Breeze previews breezy pocket CUV... -  https://t.co/9qWE1JwPvD https://t.co/wF…,object,0,object,low,23,-,-,-
"tag:search.twitter.com,2005:704981812427124736",activity,object,share,2016-03-02T10:48:56.000Z,object,object,http://twitter.com/SueDye10/statuses/704981812427124736,RT @CarAutoDaily: Imagine it with a top: Volkswagen T-Cross Breeze previews breezy pocket CUV... -  https://t.co/9qWE1JwPvD https://t.co/wF…,object,0,object,low,22,-,-,-
"tag:search.twitter.com,2005:704981814570430464",activity,object,share,2016-03-02T10:48:57.000Z,object,object,http://twitter.com/street_erin/statuses/704981814570430464,RT @CarAutoDaily: Imagine it with a top: Volkswagen T-Cross Breeze previews breezy pocket CUV... -  https://t.co/9qWE1JwPvD https://t.co/wF…,object,0,object,low,25,-,-,-
"tag:search.twitter.com,2005:704981814276956160",activity,object,share,2016-03-02T10:48:57.000Z,object,object,http://twitter.com/SueSamp22907311/statuses/704981814276956160,RT @CarAutoDaily: Imagine it with a top: Volkswagen T-Cross Breeze previews breezy pocket CUV... -  https://t.co/9qWE1JwPvD https://t.co/wF…,object,0,object,low,23,-,-,-
"tag:search.twitter.com,2005:704981814117412864",activity,object,share,2016-03-02T10:48:57.000Z,object,object,http://twitter.com/SusanColmer/statuses/704981814117412864,RT @CarAutoDaily: Imagine it with a top: Volkswagen T-Cross Breeze previews breezy pocket CUV... -  https://t.co/9qWE1JwPvD https://t.co/wF…,object,0,object,low,23,-,-,-
"tag:search.twitter.com,2005:704981814150991872",activity,object,share,2016-03-02T10:48:57.000Z,object,object,http://twitter.com/SumnerBetty/statuses/704981814150991872,RT @CarAutoDaily: Consider it with a top: Volkswagen T-Cross Breeze previews breezy pocket CUV... -  https://t.co/feVuEKOk3c https://t.co/N…,object,0,object,low,152,-,-,-
"tag:search.twitter.com,2005:704981814129983488",activity,object,share,2016-03-02T10:48:57.000Z,object,object,http://twitter.com/street_cheryl/statuses/704981814129983488,RT @CarAutoDaily: Consider it with a top: Volkswagen T-Cross Breeze previews breezy pocket CUV... -  https://t.co/feVuEKOk3c https://t.co/N…,object,0,object,low,152,-,-,-
"tag:search.twitter.com,2005:704981815082110976",activity,object,share,2016-03-02T10:48:57.000Z,object,object,http://twitter.com/KathleenBreckn3/statuses/704981815082110976,RT @CarAutoDaily: Consider it with a top: Volkswagen T-Cross Breeze previews breezy pocket CUV... -  https://t.co/feVuEKOk3c https://t.co/N…,object,0,object,low,155,-,-,-
"tag:search.twitter.com,2005:704981821709156352",activity,object,share,2016-03-02T10:48:58.000Z,object,object,http://twitter.com/SusanBrinkhurs1/statuses/704981821709156352,RT @CarAutoDaily: Consider it with a top: Volkswagen T-Cross Breeze previews breezy pocket CUV... -  https://t.co/feVuEKOk3c https://t.co/N…,object,0,object,low,182,-,-,-
"tag:search.twitter.com,2005:704981821465821185",activity,object,share,2016-03-02T10:48:58.000Z,object,object,http://twitter.com/SueWyville/statuses/704981821465821185,RT @CarAutoDaily: Consider it with a top: Volkswagen T-Cross Breeze previews breezy pocket CUV... -  https://t.co/feVuEKOk3c https://t.co/N…,object,0,object,low,180,-,-,-
"tag:search.twitter.com,2005:704981824762564608",activity,object,share,2016-03-02T10:48:59.000Z,object,object,http://twitter.com/SuzanneBurghill/statuses/704981824762564608,RT @CarAutoDaily: Imagine it with a top: Volkswagen T-Cross Breeze previews breezy pocket CUV... -  https://t.co/9qWE1JwPvD https://t.co/wF…,object,0,object,low,28,-,-,-
